longitude,latitude
-81.1685408,-4.2081151
-81.1679705,-4.2075197
-81.1675607,-4.2069708
-81.1667823,-4.2059436
-81.1663446,-4.2053497
-81.1651585,-4.2038897
-81.1633383,-4.2018589
-81.1625814,-4.2008488
-81.1617446,-4.1999345
-81.1607527,-4.1987259
-81.1596626,-4.1970358
-81.1585726,-4.195594
-81.1579235,-4.1946246
-81.1574681,-4.1939842
-81.1563185,-4.1925375
-81.1550235,-4.1909287
-81.1541432,-4.1898389
-81.1534131,-4.1889123
-81.1527839,-4.1879664
-81.1522045,-4.1871136
-81.1515264,-4.1860398
-81.1502801,-4.1840871
-81.1496064,-4.1830739
-81.1490789,-4.1821617
-81.1485643,-4.1812633
-81.1481317,-4.1807314
-81.1476261,-4.1801779
-81.1470921,-4.1798354
-81.1461141,-4.1789398
-81.1456154,-4.1787204
-81.145223,-4.1787125
-81.1445057,-4.1784486
-81.1437657,-4.1780321
-81.1432775,-4.1778768
-81.1428619,-4.1779237
-81.1424802,-4.1780856
-81.1419319,-4.178397
-81.1409038,-4.1787674
-81.1399993,-4.1791901
-81.1391045,-4.179502
-81.137956,-4.179453
-81.1365435,-4.1790564
-81.1353436,-4.1786938
-81.1343192,-4.1783351
-81.134255,-4.1783126
-81.1341997,-4.1782932
-81.1337945,-4.1781513
-81.1331165,-4.1776702
-81.1317011,-4.1767409
-81.1296778,-4.1749788
-81.1280611,-4.173084
-81.1261164,-4.170934
-81.1248884,-4.1689197
-81.1234287,-4.1666101
-81.1213759,-4.163673
-81.119834,-4.1610437
-81.1185981,-4.1588049
-81.1176828,-4.1570855
-81.1165038,-4.1550759
-81.1154169,-4.1531338
-81.1144372,-4.1512651
-81.1132188,-4.1493638
-81.1123342,-4.1479444
-81.1112361,-4.1460097
-81.1101642,-4.1442147
-81.1089498,-4.1422487
-81.1079884,-4.1411015
-81.1074355,-4.1403867
-81.1072382,-4.1399531
-81.1069042,-4.1394552
-81.1061934,-4.137918
-81.1047871,-4.1358555
-81.1040489,-4.1346972
-81.1031641,-4.1330956
-81.1022734,-4.1317871
-81.1013886,-4.1301913
-81.1006152,-4.1289356
-81.1000527,-4.1281836
-81.0998867,-4.1280507
-81.0995211,-4.1277059
-81.0990035,-4.1273109
-81.0985291,-4.1271744
-81.09807,-4.1271008
-81.0977584,-4.1269127
-81.0971856,-4.1265141
-81.0966982,-4.1261377
-81.0958765,-4.1254504
-81.0949551,-4.1246697
-81.0941048,-4.1238221
-81.093218,-4.1229142
-81.0921974,-4.1218995
-81.0913448,-4.1209285
-81.0906506,-4.1202485
-81.0898652,-4.1195371
-81.0890461,-4.1188888
-81.0882309,-4.1183723
-81.0875216,-4.1179726
-81.0860968,-4.1172425
-81.0849313,-4.1166668
-81.0834662,-4.1160206
-81.0820015,-4.1153863
-81.0807718,-4.1148107
-81.0796316,-4.1141872
-81.078543,-4.113403
-81.0771219,-4.1121629
-81.0762828,-4.1116089
-81.075588,-4.111139
-81.0750413,-4.1108367
-81.0746828,-4.1107662
-81.0743538,-4.1108125
-81.0737029,-4.1108985
-81.072605,-4.110916
-81.0709398,-4.1109446
-81.0697862,-4.1109103
-81.0687391,-4.1107961
-81.0678219,-4.1107133
-81.0670582,-4.1105273
-81.0663922,-4.1103461
-81.0656413,-4.1100108
-81.064856,-4.1095021
-81.0641295,-4.1088824
-81.0636622,-4.108359
-81.0629661,-4.1076553
-81.0624816,-4.1072469
-81.0618416,-4.106746
-81.0613585,-4.1064619
-81.060709,-4.1061144
-81.0601242,-4.1059439
-81.0596059,-4.1057706
-81.059275,-4.1057354
-81.0588066,-4.1059137
-81.058276,-4.1059141
-81.0576775,-4.1058486
-81.0570685,-4.1055784
-81.0560377,-4.1048549
-81.0551727,-4.1040643
-81.0544441,-4.1032538
-81.0535329,-4.1019882
-81.0526491,-4.1007656
-81.0516714,-4.0991061
-81.0496725,-4.0955165
-81.0481368,-4.0930572
-81.0466983,-4.0905778
-81.0450133,-4.087863
-81.0439211,-4.0861119
-81.0429536,-4.0845824
-81.0412005,-4.0822495
-81.0396628,-4.0800261
-81.0384999,-4.0783959
-81.03732,-4.0768572
-81.0352699,-4.0742772
-81.0339268,-4.072559
-81.0327796,-4.0709889
-81.0314528,-4.0691319
-81.0302893,-4.0672626
-81.0289812,-4.0653911
-81.0277498,-4.0633958
-81.0269149,-4.0621081
-81.0259029,-4.0602764
-81.0242886,-4.0574964
-81.0238846,-4.0568006
-81.0219199,-4.0536571
-81.0214,-4.0536571
-81.0211499,-4.0528771
-81.02063,-4.0528771
-81.02038,-4.0518472
-81.01807,-4.0502973
-81.01729,-4.0490172
-81.0167801,-4.0490172
-81.01549,-4.0472071
-81.01498,-4.0472071
-81.01396,-4.0451472
-81.0134401,-4.0451472
-81.01165,-4.0417972
-81.0111399,-4.0417972
-81.0077901,-4.0348272
-81.00728,-4.0348272
-81.00317,-4.0242572
-81.0026601,-4.0242572
-81.0026601,-4.0227172
-81.0018901,-4.0227172
-80.9988099,-4.0118872
-80.99829,-4.0118872
-80.9965,-4.0069872
-80.99573,-4.0067273
-80.99329,-4.0010573
-80.99303,-3.9997672
-80.99072,-3.9951272
-80.9906009,-3.9947502
-80.9903648,-3.994365
-80.9897998,-3.9931303
-80.9892461,-3.9914342
-80.9886156,-3.9899777
-80.9878532,-3.987717
-80.9868466,-3.9847322
-80.98648,-3.9842971
-80.9859902,-3.9838323
-80.98571,-3.9835272
-80.9847196,-3.9826018
-80.9827458,-3.9818036
-80.9805385,-3.9808847
-80.9789833,-3.9807089
-80.9779332,-3.9804274
-80.9768569,-3.9798765
-80.9760439,-3.9793364
-80.975276,-3.9787564
-80.9742007,-3.9779445
-80.973756,-3.9773785
-80.9734877,-3.9769716
-80.97326,-3.9765572
-80.972598,-3.9756019
-80.9721485,-3.9749869
-80.9716915,-3.9744005
-80.9709832,-3.9734377
-80.9698567,-3.9715189
-80.9689966,-3.9699304
-80.9679535,-3.9679051
-80.9671582,-3.9662492
-80.9668219,-3.965249
-80.9664809,-3.9640826
-80.9661876,-3.9628463
-80.9658684,-3.9616813
-80.9654767,-3.9606826
-80.9650368,-3.9598326
-80.9646225,-3.9591927
-80.9639306,-3.95858
-80.96298,-3.9580146
-80.9621469,-3.9576571
-80.9612758,-3.9576229
-80.9601085,-3.9572656
-80.958726,-3.9570668
-80.9578047,-3.9568005
-80.9570784,-3.9565451
-80.9565309,-3.9562527
-80.9557088,-3.9558011
-80.9548588,-3.9553347
-80.9538924,-3.9547711
-80.9530213,-3.954151
-80.9521673,-3.9535363
-80.951279,-3.9528371
-80.9504396,-3.9520468
-80.9494454,-3.9510495
-80.948542,-3.9502635
-80.9477013,-3.949567
-80.9463431,-3.9485496
-80.9452674,-3.9476886
-80.9442047,-3.9468265
-80.9428795,-3.9456822
-80.9422018,-3.9452319
-80.9417487,-3.9451298
-80.9409391,-3.9452675
-80.9396983,-3.9449986
-80.9386245,-3.9447481
-80.9376713,-3.9443753
-80.9358885,-3.9432739
-80.932339,-3.9411022
-80.9308284,-3.9399135
-80.9288378,-3.9387589
-80.9262858,-3.9371402
-80.9233783,-3.9353495
-80.9212354,-3.9339689
-80.9173663,-3.9321982
-80.9164834,-3.9316331
-80.9158861,-3.9312236
-80.9149666,-3.9304323
-80.9141064,-3.9295615
-80.9132382,-3.928745
-80.9125714,-3.9282315
-80.9117112,-3.9279246
-80.9111329,-3.9276921
-80.9105056,-3.9272856
-80.9095625,-3.9265598
-80.9081424,-3.925421
-80.9070313,-3.9247123
-80.9062992,-3.9242931
-80.9050205,-3.9235174
-80.9023867,-3.9219474
-80.89942,-3.9204316
-80.8974753,-3.9193994
-80.8965118,-3.9187394
-80.8956297,-3.918143
-80.8948399,-3.9175072
-80.8940919,-3.9167416
-80.8934846,-3.9162233
-80.8921916,-3.9156121
-80.8910877,-3.914942
-80.8903712,-3.9145799
-80.8896098,-3.9144427
-80.8888482,-3.9140882
-80.8882405,-3.913553
-80.8873899,-3.9126072
-80.88688,-3.9121073
-80.8861064,-3.9112804
-80.8853552,-3.9102935
-80.8842372,-3.9087885
-80.8836216,-3.9079046
-80.8830075,-3.9073281
-80.8822587,-3.9066884
-80.8815499,-3.9062275
-80.8804368,-3.9057557
-80.8792986,-3.9047125
-80.87841,-3.9035871
-80.87789,-3.9030772
-80.876756,-3.9021663
-80.8755686,-3.901266
-80.8742161,-3.900475
-80.8732562,-3.9001197
-80.8721358,-3.8995597
-80.8708076,-3.8989077
-80.8701466,-3.8987313
-80.8695828,-3.8987845
-80.8690988,-3.8987402
-80.8682596,-3.8983814
-80.8675847,-3.8981112
-80.867083,-3.8980403
-80.8665058,-3.8980669
-80.8658087,-3.8978719
-80.8651309,-3.8976723
-80.8646781,-3.8974315
-80.8639936,-3.8970753
-80.8634094,-3.8968516
-80.8629315,-3.8967379
-80.8624076,-3.8967246
-80.8618481,-3.8967291
-80.8614485,-3.8966715
-80.8607115,-3.8963747
-80.8600499,-3.8961177
-80.8587934,-3.8956703
-80.8577411,-3.8954843
-80.8572807,-3.8954084
-80.8569507,-3.8952584
-80.8563469,-3.8948065
-80.8555644,-3.894101
-80.8549768,-3.8936857
-80.8543508,-3.8930478
-80.8537158,-3.8921795
-80.8530926,-3.8912943
-80.8526201,-3.8907555
-80.8520359,-3.8899646
-80.8511441,-3.8887871
-80.8503476,-3.8878674
-80.8498198,-3.8873403
-80.8491405,-3.8866254
-80.848446,-3.8859751
-80.8475445,-3.8852728
-80.8464906,-3.8844738
-80.8457637,-3.8838027
-80.8454319,-3.8834954
-80.8449706,-3.8830981
-80.8440477,-3.8827436
-80.8430326,-3.8823956
-80.8423094,-3.8820863
-80.8418569,-3.8818147
-80.8407907,-3.8810192
-80.8395209,-3.8801041
-80.8382498,-3.8790145
-80.83708,-3.8778399
-80.83631,-3.8770599
-80.8358001,-3.87655
-80.8349966,-3.8756153
-80.8342156,-3.8744706
-80.8337833,-3.8734862
-80.8332158,-3.8721599
-80.8326082,-3.8703672
-80.832187,-3.8686418
-80.8320429,-3.8666841
-80.8319985,-3.86466
-80.8320075,-3.8630903
-80.8322727,-3.8600329
-80.8326637,-3.8553692
-80.8328649,-3.8539608
-80.8329533,-3.8530412
-80.8329041,-3.8525061
-80.8324181,-3.8513564
-80.8320261,-3.8494559
-80.8314961,-3.8477718
-80.8310254,-3.8458478
-80.8304897,-3.8431208
-80.8299222,-3.840162
-80.8292434,-3.837208
-80.8296093,-3.8369859
-80.8293724,-3.8368193
-80.829044,-3.8369638
-80.8285742,-3.8362331
-80.8281973,-3.8353095
-80.8278148,-3.8343417
-80.827454,-3.8335085
-80.8269057,-3.8322736
-80.8265455,-3.8313168
-80.8258945,-3.8296
-80.8250268,-3.8276112
-80.8244455,-3.8262609
-80.8239862,-3.8247717
-80.823595,-3.8238424
-80.8231107,-3.8226576
-80.821187,-3.8179225
-80.8189913,-3.8125335
-80.8171115,-3.8083699
-80.8157257,-3.8052272
-80.814219,-3.801772
-80.8132827,-3.7997738
-80.8124792,-3.7980016
-80.811912,-3.7963188
-80.8110602,-3.7946672
-80.8099316,-3.7923825
-80.8085577,-3.7893754
-80.8062861,-3.7847023
-80.8047986,-3.7816024
-80.8033835,-3.7789161
-80.802314,-3.7765918
-80.8002752,-3.7724106
-80.7985478,-3.7689573
-80.796902,-3.7651189
-80.7958449,-3.7625443
-80.7953396,-3.7615034
-80.7941655,-3.7590659
-80.7927364,-3.757007
-80.7912902,-3.7553397
-80.7907692,-3.7546096
-80.7891003,-3.7516257
-80.7881994,-3.7495107
-80.7878503,-3.7490356
-80.7867154,-3.7479999
-80.7859333,-3.7474221
-80.7854112,-3.7471646
-80.7850663,-3.7469736
-80.7845414,-3.7465166
-80.7839946,-3.7458616
-80.7835688,-3.7453708
-80.7828661,-3.7446677
-80.782291,-3.7444466
-80.781919,-3.7442756
-80.7815219,-3.7442214
-80.7810914,-3.7443423
-80.7805313,-3.7445258
-80.7800088,-3.7445592
-80.7783573,-3.7435148
-80.7780907,-3.7433375
-80.7777847,-3.743106
-80.7766319,-3.7417887
-80.7759434,-3.7415002
-80.7754202,-3.7414706
-80.7750006,-3.741643
-80.774581,-3.7415002
-80.774196,-3.7413081
-80.7735543,-3.7409485
-80.7731199,-3.7404165
-80.7726756,-3.7399486
-80.7723498,-3.7397663
-80.7716044,-3.7389388
-80.771096,-3.7383428
-80.7705678,-3.7377172
-80.7701334,-3.7368404
-80.7697682,-3.7363084
-80.7682823,-3.7335598
-80.7678924,-3.7329244
-80.7673839,-3.7320328
-80.7669199,-3.731225
-80.7657303,-3.7296832
-80.7652268,-3.7291118
-80.764312,-3.7282287
-80.7638002,-3.7277523
-80.7629534,-3.7269923
-80.7620133,-3.7261957
-80.7606172,-3.724803
-80.7595931,-3.7237647
-80.7589034,-3.7228757
-80.7578581,-3.7216714
-80.7570291,-3.720775
-80.7561001,-3.7198856
-80.7553301,-3.7190633
-80.7544903,-3.7182597
-80.7538703,-3.717835
-80.7531912,-3.7175577
-80.7526414,-3.7174793
-80.7519694,-3.7175838
-80.7512451,-3.7178364
-80.7505644,-3.7179844
-80.7499535,-3.7180367
-80.749432,-3.7180388
-80.7486794,-3.7177145
-80.748117,-3.7176533
-80.7476233,-3.7175854
-80.746838,-3.7171223
-80.7460875,-3.7165998
-80.7451124,-3.7160431
-80.7445167,-3.7155896
-80.7438909,-3.7154812
-80.7435025,-3.7152631
-80.7425793,-3.7146229
-80.7417677,-3.7141701
-80.7412005,-3.7140656
-80.740703,-3.7139785
-80.7398721,-3.713435
-80.7387831,-3.712707
-80.7377085,-3.7120336
-80.7364713,-3.7112376
-80.7360539,-3.7110249
-80.7356648,-3.7109519
-80.7349695,-3.711096
-80.7344208,-3.7112956
-80.7337303,-3.7117839
-80.7333669,-3.7119734
-80.7329797,-3.7119842
-80.732025,-3.7117388
-80.7299824,-3.710697
-80.7276373,-3.7094891
-80.7264551,-3.7085848
-80.7238372,-3.7067218
-80.7217687,-3.7055674
-80.7193333,-3.7041282
-80.7159836,-3.702041
-80.7129074,-3.7001854
-80.7102227,-3.6982869
-80.7057492,-3.6949634
-80.7030711,-3.6932884
-80.7005899,-3.6916193
-80.6966575,-3.6887324
-80.6932384,-3.6853809
-80.6893452,-3.682598
-80.6827363,-3.6784448
-80.6803871,-3.6778378
-80.6796361,-3.6775099
-80.678215,-3.6777919
-80.6768822,-3.677909
-80.6749998,-3.6773036
-80.6705853,-3.6772395
-80.6688066,-3.6768111
-80.666001,-3.6751598
-80.6608457,-3.6698893
-80.6592708,-3.6679899
-80.6582593,-3.6670291
-80.6573347,-3.6666847
-80.6566649,-3.6666936
-80.6509358,-3.6674404
-80.6484238,-3.6672397
-80.6460982,-3.6666288
-80.6433664,-3.6661595
-80.6414364,-3.6663996
-80.6359758,-3.6663417
-80.6318822,-3.66443
-80.6301416,-3.6632282
-80.629244,-3.6630803
-80.6271587,-3.6619547
-80.6247714,-3.6600499
-80.6235877,-3.6587186
-80.6214604,-3.6564512
-80.6195941,-3.654203
-80.6170143,-3.6509456
-80.6148512,-3.6478876
-80.6116327,-3.6441854
-80.6093937,-3.641054
-80.6074401,-3.63875
-80.6049219,-3.6364426
-80.6046792,-3.6362895
-80.6039087,-3.6358205
-80.6026593,-3.6352881
-80.6013887,-3.6356526
-80.600171,-3.6355554
-80.5950157,-3.636797
-80.5939728,-3.6366024
-80.5918631,-3.6352111
-80.590651,-3.6348917
-80.5898365,-3.6348616
-80.5882802,-3.6358138
-80.586917,-3.6359178
-80.5855196,-3.6354174
-80.5844158,-3.6354814
-80.5820411,-3.6345511
-80.5798465,-3.6330619
-80.5758353,-3.629524
-80.573137,-3.626588
-80.569037,-3.621752
-80.5662748,-3.6184235
-80.5620718,-3.6128878
-80.5619498,-3.6127272
-80.5599674,-3.6099857
-80.5564043,-3.6048265
-80.5548341,-3.602619
-80.5528127,-3.5995559
-80.550608,-3.5964012
-80.5488504,-3.5936
-80.5450719,-3.5873198
-80.5425399,-3.5827699
-80.5395981,-3.5773652
-80.5365408,-3.5713632
-80.5355422,-3.5691469
-80.5338493,-3.5650636
-80.5330397,-3.5627834
-80.5318808,-3.5614041
-80.5313907,-3.5613579
-80.5310617,-3.5615406
-80.530253,-3.5614422
-80.5301978,-3.5608421
-80.5303186,-3.5601751
-80.5300563,-3.559306
-80.5299775,-3.5584497
-80.5288455,-3.5567041
-80.5246901,-3.5489531
-80.5235485,-3.5465725
-80.5216393,-3.5419859
-80.5199137,-3.5371465
-80.5192496,-3.5352541
-80.5174307,-3.5299276
-80.5166412,-3.5274293
-80.5154541,-3.5243703
-80.5141458,-3.5210109
-80.5124285,-3.5169594
-80.5106498,-3.5134432
-80.5035838,-3.5050807
-80.5024125,-3.5058035
-80.4998677,-3.5056938
-80.4986588,-3.505326
-80.4983898,-3.5057924
-80.4976288,-3.506067
-80.4975165,-3.5070661
-80.4969993,-3.5070904
-80.4970217,-3.5062224
-80.4955347,-3.5065082
-80.495443,-3.5061172
-80.4953536,-3.5057614
-80.4967543,-3.5051867
-80.4967816,-3.5049168
-80.4976224,-3.5046692
-80.4985228,-3.5035769
-80.4991151,-3.5044095
-80.4991416,-3.5047884
-80.4997602,-3.5049441
-80.4999992,-3.5045197
-80.4998619,-3.5035946
-80.4992083,-3.5027099
-80.4978179,-3.5024094
-80.4960835,-3.501747
-80.4954943,-3.5011031
-80.4947822,-3.5008384
-80.4937206,-3.5008702
-80.4901873,-3.4995529
-80.4883203,-3.4992599
-80.4832244,-3.4972113
-80.4810312,-3.4967114
-80.4774523,-3.4969215
-80.4741208,-3.4966289
-80.470677,-3.4952854
-80.4664781,-3.4923117
-80.4606032,-3.4868221
-80.4592415,-3.4862327
-80.4578683,-3.4863064
-80.4576343,-3.4865776
-80.459498,-3.4875797
-80.4592935,-3.4879657
-80.4583044,-3.487419
-80.4563765,-3.487026
-80.4558084,-3.4873326
-80.4559779,-3.4876456
-80.4568644,-3.48788
-80.4583851,-3.4895699
-80.459051,-3.4904834
-80.4605909,-3.493701
-80.4611682,-3.4939492
-80.462058,-3.4944805
-80.4627477,-3.4953898
-80.4628098,-3.4960822
-80.4635846,-3.4977624
-80.4636573,-3.4993628
-80.4638249,-3.50121
-80.4645699,-3.5024949
-80.4650295,-3.5040221
-80.4657272,-3.5050028
-80.466749,-3.5052441
-80.4684491,-3.5048295
-80.4695324,-3.5047085
-80.4705116,-3.5048002
-80.4725782,-3.5058884
-80.4744469,-3.5063336
-80.4763367,-3.5063862
-80.477189,-3.5061152
-80.4777908,-3.505382
-80.4781852,-3.5033448
-80.4786954,-3.5026798
-80.4794511,-3.5022115
-80.4805274,-3.5022937
-80.4814466,-3.5026407
-80.4819892,-3.5032695
-80.4822921,-3.5041202
-80.482774,-3.5052163
-80.4820951,-3.5044974
-80.4814353,-3.5032735
-80.4806441,-3.5026877
-80.4798226,-3.5025864
-80.4793431,-3.5030487
-80.4787208,-3.5049855
-80.4781489,-3.5058511
-80.4772206,-3.50649
-80.4760585,-3.5068138
-80.4738072,-3.5066657
-80.4721962,-3.506344
-80.4706206,-3.505563
-80.4700913,-3.5052888
-80.4693455,-3.5052529
-80.4678321,-3.505699
-80.4666019,-3.5056567
-80.465452,-3.5051931
-80.4646269,-3.5043811
-80.4634476,-3.5020092
-80.4624412,-3.5020092
-80.4620012,-3.5045493
-80.4611522,-3.5044029
-80.4610036,-3.5043773
-80.4610349,-3.5030156
-80.4605039,-3.5018404
-80.4594943,-3.5015187
-80.4589033,-3.4995488
-80.4578334,-3.4971254
-80.4545382,-3.495195
-80.4532882,-3.4933148
-80.4528841,-3.4935369
-80.4522852,-3.4934293
-80.4516187,-3.4937359
-80.4515176,-3.494047
-80.4519186,-3.4943325
-80.4520106,-3.4954362
-80.4514037,-3.4965552
-80.4518489,-3.4968561
-80.4512617,-3.4977827
-80.4520612,-3.4979804
-80.4529602,-3.4989399
-80.4537644,-3.5005919
-80.4559327,-3.5030657
-80.4568566,-3.5044204
-80.4566083,-3.5046307
-80.4555224,-3.5032998
-80.4532409,-3.5010481
-80.4523888,-3.5007033
-80.4520282,-3.4995021
-80.4501075,-3.4982655
-80.4486569,-3.4979237
-80.4473352,-3.4984652
-80.4460941,-3.498593
-80.4440417,-3.4981204
-80.4431398,-3.4967492
-80.4418654,-3.4960796
-80.438797,-3.4962737
-80.4368287,-3.4955972
-80.4328794,-3.4956794
-80.4274461,-3.4953889
-80.421855,-3.493902
-80.4127848,-3.4909138
-80.4124696,-3.4912154
-80.4187501,-3.4933034
-80.4202632,-3.4935925
-80.4196307,-3.4939082
-80.4177553,-3.4936191
-80.4207154,-3.4953065
-80.4205527,-3.4956512
-80.4187734,-3.4953461
-80.4173026,-3.494213
-80.4147597,-3.4937469
-80.4140266,-3.4941959
-80.4139465,-3.4949262
-80.4131101,-3.4950489
-80.4123081,-3.4955259
-80.4121142,-3.4971873
-80.4143116,-3.4995189
-80.4134353,-3.5003055
-80.414734,-3.5025393
-80.4176218,-3.5027087
-80.4198775,-3.5038091
-80.4216478,-3.5040325
-80.4212506,-3.5043112
-80.4211747,-3.5051372
-80.4223002,-3.5061657
-80.4237316,-3.5064631
-80.4230861,-3.5071879
-80.4231814,-3.5076318
-80.4245883,-3.5081591
-80.4238845,-3.5082625
-80.42345,-3.5087193
-80.4232122,-3.5095209
-80.4242319,-3.5105761
-80.4231073,-3.5101011
-80.4212891,-3.5096986
-80.4206421,-3.5099964
-80.4205428,-3.5103412
-80.4192057,-3.5104654
-80.4181054,-3.5098642
-80.4150718,-3.5097924
-80.412673,-3.5091511
-80.4125276,-3.5094738
-80.4119759,-3.5086097
-80.4089276,-3.5077497
-80.4090797,-3.50732
-80.4090384,-3.5060931
-80.4080189,-3.5054139
-80.4072269,-3.5052737
-80.4057578,-3.5054925
-80.4030466,-3.505766
-80.4005126,-3.5044876
-80.3987319,-3.5041845
-80.3980689,-3.5038852
-80.3974577,-3.503715
-80.3974718,-3.5029553
-80.3966615,-3.5027601
-80.3935077,-3.5011061
-80.390774,-3.4999666
-80.3880111,-3.4991521
-80.3838922,-3.4972036
-80.3794884,-3.4948026
-80.378758,-3.4943052
-80.3786742,-3.4932032
-80.3784536,-3.492834
-80.3785901,-3.4925369
-80.3783457,-3.4920144
-80.3784662,-3.491929
-80.3780122,-3.4912459
-80.3774717,-3.4911633
-80.377653,-3.4907399
-80.3770507,-3.4901289
-80.3773521,-3.4898687
-80.3769908,-3.4895516
-80.3768579,-3.4891982
-80.3762309,-3.4888916
-80.3758248,-3.4882395
-80.3751842,-3.487693
-80.371988,-3.4861183
-80.3695587,-3.48428
-80.3684547,-3.4836037
-80.3674783,-3.4830057
-80.3664459,-3.4818474
-80.3680567,-3.4818939
-80.3721255,-3.4839349
-80.3737234,-3.4855024
-80.3739857,-3.4852709
-80.3715654,-3.4825923
-80.3677716,-3.4809203
-80.3704721,-3.4807691
-80.3769979,-3.4844734
-80.378266,-3.4846781
-80.3734802,-3.4817945
-80.3728857,-3.4812913
-80.3711825,-3.4804907
-80.3656226,-3.4780111
-80.3621535,-3.4758931
-80.3584961,-3.4729563
-80.3552365,-3.4702442
-80.3522107,-3.4675281
-80.3494007,-3.464799
-80.3470566,-3.4624564
-80.3450166,-3.4600359
-80.342852,-3.4576538
-80.3428723,-3.4571884
-80.3408663,-3.4548028
-80.3381981,-3.4516035
-80.3352633,-3.4477863
-80.3333182,-3.4452285
-80.3309053,-3.4421898
-80.3302307,-3.4413403
-80.3286263,-3.438305
-80.3277009,-3.4370374
-80.3274893,-3.4372268
-80.3271381,-3.4369518
-80.3271419,-3.4364554
-80.3261844,-3.4354449
-80.3257795,-3.4348051
-80.3247179,-3.4334752
-80.3236166,-3.4315612
-80.3214187,-3.4277461
-80.3191171,-3.4231029
-80.3177621,-3.4197539
-80.3165615,-3.4167913
-80.3152814,-3.4135145
-80.3135087,-3.4091945
-80.3115962,-3.405939
-80.3085306,-3.3983459
-80.3068186,-3.3976799
-80.3061184,-3.3979894
-80.3051498,-3.398781
-80.3034237,-3.4011501
-80.3028799,-3.4020171
-80.3028799,-3.4030392
-80.303579,-3.4028278
-80.3037202,-3.4023625
-80.3041581,-3.4018056
-80.305874,-3.4023132
-80.3058458,-3.4025035
-80.3042357,-3.4020453
-80.3036143,-3.4030392
-80.3032189,-3.4032225
-80.3028234,-3.4032296
-80.3029223,-3.4051681
-80.3033883,-3.4060986
-80.3042852,-3.406303
-80.3060576,-3.4056756
-80.3069686,-3.4043927
-80.3078442,-3.403293
-80.3078654,-3.4035679
-80.3071522,-3.4045266
-80.307244,-3.4048297
-80.3068556,-3.4056897
-80.3072228,-3.4059435
-80.3076394,-3.4059505
-80.3085151,-3.405591
-80.309306,-3.4056333
-80.3093271,-3.4049848
-80.308743,-3.4036941
-80.3083799,-3.403368
-80.3078319,-3.4031199
-80.3066229,-3.4020879
-80.306606,-3.4013379
-80.3064196,-3.4010559
-80.3064026,-3.400695
-80.3057091,-3.3999668
-80.3053403,-3.3998658
-80.3048631,-3.4002736
-80.305174,-3.3996853
-80.3057706,-3.3997033
-80.306566,-3.4003169
-80.3071372,-3.4011615
-80.307465,-3.4021635
-80.309045,-3.4033707
-80.3097142,-3.4049345
-80.3101984,-3.4066587
-80.3095482,-3.406798
-80.3093406,-3.4066963
-80.3086261,-3.4063404
-80.3077364,-3.4063268
-80.3058817,-3.4065662
-80.3042858,-3.4069629
-80.3047265,-3.4085535
-80.3045853,-3.40892
-80.3045924,-3.4092443
-80.304889,-3.409202
-80.3054539,-3.4084619
-80.3059976,-3.4069463
-80.307071,-3.4066502
-80.3063295,-3.4074468
-80.3054186,-3.409061
-80.3044511,-3.4096391
-80.3040318,-3.4099809
-80.3024901,-3.4127698
-80.2993121,-3.4169363
-80.2992648,-3.4171225
-80.2992007,-3.4174872
-80.2992307,-3.4177959
-80.2993353,-3.4181974
-80.2994507,-3.4185621
-80.2995083,-3.4188884
-80.2995212,-3.4193171
-80.2994376,-3.4196876
-80.2993289,-3.4200977
-80.2991238,-3.4205775
-80.2987976,-3.4211474
-80.2984507,-3.4216908
-80.2979109,-3.4224145
-80.2974829,-3.4229833
-80.2970214,-3.4235911
-80.2965589,-3.4241702
-80.2963163,-3.4245956
-80.2962284,-3.4248865
-80.2962138,-3.4251779
-80.2962458,-3.4254018
-80.2962843,-3.4257601
-80.2962779,-3.4261888
-80.2962212,-3.4265853
-80.2961305,-3.4269374
-80.2960279,-3.4272765
-80.2958495,-3.4276499
-80.2957202,-3.4279035
-80.2955985,-3.4281466
-80.2954318,-3.4284026
-80.2952197,-3.4286343
-80.2950088,-3.4288184
-80.2947075,-3.4289656
-80.294496,-3.4290808
-80.2943934,-3.4292535
-80.2943832,-3.4294929
-80.2939615,-3.4294967
-80.2934869,-3.4293227
-80.2929869,-3.4292203
-80.2926087,-3.4291691
-80.2923395,-3.4291691
-80.2921152,-3.4292523
-80.2919165,-3.4294379
-80.2916427,-3.4297872
-80.2913909,-3.4301672
-80.291056,-3.4305963
-80.2907371,-3.4309414
-80.2902835,-3.4312739
-80.2898077,-3.4315237
-80.2893562,-3.4317355
-80.2887565,-3.4319523
-80.2882502,-3.4321059
-80.2877332,-3.4321678
-80.2871028,-3.4321059
-80.2867118,-3.4320931
-80.2863401,-3.4320995
-80.2859705,-3.4321949
-80.2855389,-3.4324194
-80.2850774,-3.4326881
-80.2846936,-3.4329051
-80.2840903,-3.433168
-80.2833565,-3.4334608
-80.2831993,-3.4336223
-80.2830455,-3.4338206
-80.2829301,-3.4340765
-80.2826994,-3.4346715
-80.2824879,-3.4353114
-80.2820914,-3.4360265
-80.2816799,-3.4369036
-80.281462,-3.4375178
-80.28118,-3.4382344
-80.280821,-3.4386439
-80.2803608,-3.4393392
-80.2800275,-3.4398894
-80.2798929,-3.4401901
